gameId,playId,playDescription,half,down,yardsToGo,possessionTeam,defensiveTeam,yardline_100,preSnapTeam1Score,preSnapTeam2Score,offenseFormation,receiverAlignment,playType,timeToThrow,yardsGained,penaltyYards,manZone,passer,receiver,rusher,tackler,reception,passRush1,blocker1,pressure1,sack1,passRush2,blocker2,pressure2,sack2,passRush3,blocker3,pressure3,sack3,teamPressure,videoTimestamp,Notes
2025101906,56,(Extra Point) A.Billingsley sacked for -8 yards (A.Peck).,2,,2,Coral,Cardinal,2,19,19,Even,2x2,pass,,-8,,zone,A.Billingsley,,,A.Peck,,A.Peck,G.Yeager,0.5,1,A.Beck,[WhiteHat],0,,,,,,0.5,49:25:00,
2025101906,57,AJ.Reust pass short left to C.Dunst for 9 yards (OOB).,2,1,10,Cardinal,Coral,65,19,19,Even,2x2,pass,2.5,9,,zone,AJ.Reust,C.Dunst,,,1,[BigMan],A.Beck,0,,,,,,,,,,0,50:29:00,
2025101906,58,AJ.Reust pass short middle to C.Dunst for 5 yards ([WhiteHat]).,2,2,1,Cardinal,Coral,56,19,19,Even,2x2,pass,2.5,5,,zone,AJ.Reust,C.Dunst,,[WhiteHat],1,[BigMan],A.Beck,0,,[Short],J.Loome,0,,,,,,0,51:02:00,
2025101906,59,AJ.Reust pass deep right to J.Varela for 31 yards (J.Mahoney).,2,1,10,Cardinal,Coral,51,19,19,Even,2x2,pass,3.5,31,,zone,AJ.Reust,J.Varela,,J.Mahoney,1,[BigMan],J.Loome,0,,[Short],,0.5,,,,,,0.5,51:48:00,
2025101906,60,"PENALTY FALSE START on J.Varela. 5 yards from the previous spot, still first down.",2,1,10,Cardinal,Coral,20,19,19,,,,,,-5,,W.Eck,,,,,,,,,,,,,,,,,,52:35:00,
2025101906,61,"AJ.Reust pass deep right to K.Oliver for 25 yards, TOUCHDOWN. PENALTY BULL RUSH on [BigMan], half the distance to the goal, enforced on the try attempt.",2,1,15,Cardinal,Coral,25,19,19,Spread,3x2,pass,3,25,5,zone,AJ.Reust,K.Oliver,,,1,[BigMan],A.Beck,0,,[Short],,0.5,,,,,,0.5,53:12:00,
2025101906,62,"(Two Point Attempt) AJ.Reust pass short left to C.Dunst for 5 yards, TWO POINT GOOD.",2,,5,Cardinal,Coral,5,19,25,Trips,1x3,pass,3,5,,zone,AJ.Reust,C.Dunst,,,1,[WhiteHat],J.Loome,0.5,,,,,,,,,,0.5,54:22:00,
2025101906,63,A.Billingsley pass incomplete deep right intended for J.Mahoney.,2,1,10,Coral,Cardinal,65,19,27,Trips,3x1,pass,4.5,0,,zone,A.Billingsley,J.Mahoney,,,0,A.Beck,[WhiteHat],0.5,,S.Miles,,0,,,,,,0.5,55:25:00,
2025101906,64,A.Billingsley pass short left to [Maya] for 9 yards (AJ.Reust).,2,2,10,Coral,Cardinal,65,19,27,Even,2x2,pass,1.5,9,,zone,A.Billingsley,[Maya],,AJ.Reust,1,S.Miles,G.Yeager,0,,A.Beck,[WhiteHat],0,,,,,,0,56:30:00,
2025101906,65,A.Billingsley pass incomplete short left intended for J.Mahoney.,2,3,1,Coral,Cardinal,56,19,27,Even,2x2,pass,2,0,,zone,A.Billingsley,J.Mahoney,,,0,A.Beck,[WhiteHat],0,,S.Miles,,0,,,,,,0,57:09:00,Drop
2025101906,66,A.Billingsley pass incomplete short middle intended for G.Yeager.,2,4,1,Coral,Cardinal,56,19,27,Trips,1x3,pass,3.5,0,,man,A.Billingsley,G.Yeager,,,0,S.Miles,[WhiteHat],0.5,,,,,,,,,,0.5,57:53:00,
2025101906,67,AJ.Reust pass deep right to J.Varela for 22 yards (A.Billingsley).,2,1,10,Cardinal,Coral,24,19,27,Even,2x2,pass,2.5,22,,zone,AJ.Reust,J.Varela,,A.Billingsley,1,[BigMan],A.Beck,0,,[Short],J.Loome,0.5,,,,,,0.5,58:50:00,
2025101906,68,"AJ.Reust pass short right to S.Brooks for 2 yards, TOUCHDOWN.",2,1,2,Cardinal,Coral,2,19,27,Bunch,1x3,pass,1,2,,zone,AJ.Reust,S.Brooks,,,1,,,,,,,,,,,,,,59:39:00,
2025101906,69,(Extra Point) AJ.Reust pass short left to S.Brooks for 0 yards (A.Billingsley).,2,,5,Cardinal,Coral,5,19,33,Bunch,4x0,pass,1,0,,zone,AJ.Reust,S.Brooks,,A.Billingsley,1,,,,,,,,,,,,,,1:00:35,
2025101906,70,A.Billingsley pass incomplete deep middle intended for C.Harper.,2,1,10,Coral,Cardinal,65,19,33,Even,2x2,pass,5,0,,zone,A.Billingsley,C.Harper,,,0,A.Beck,G.Yeager,0,,A.Peck,[WhiteHat],0.5,,,,,,0.5,1:01:20,
2025101906,71,A.Billingsley pass incomplete deep left intended for J.Mahoney.,2,2,10,Coral,Cardinal,65,19,33,Even,2x2,pass,5.5,0,,zone,A.Billingsley,J.Mahoney,,,0,A.Beck,G.Yeager,0,,A.Peck,[WhiteHat],0,,,,,,0,1:01:59,Drop
2025101906,72,"A.Billingsley pass short right to [Maya] for 15 yards (J.Loome). PENALTY OFFENSIVE HOLDING on G.Yeager, 5 yard penalty, replay third down.",2,3,10,Coral,Cardinal,65,19,33,Gun,2x1,pass,3,,-5,zone,A.Billingsley,,,,,,,,,,,,,,,,,,1:02:48,
2025101906,73,A.Billingsley pass short right to J.Mahoney for 5 yards (AJ.Reust).,2,3,15,Coral,Cardinal,70,19,33,Trips,1x3,pass,3,5,,zone,A.Billingsley,J.Mahoney,,AJ.Reust,1,A.Beck,[WhiteHat],0,,A.Peck,,0.5,,,,,,0.5,1:03:43,
2025101906,74,A.Billingsley pass incomplete deep right intended for [Maya].,2,4,10,Coral,Cardinal,65,19,33,Trips,1x3,pass,4,0,,zone,A.Billingsley,[Maya],,,0,A.Beck,G.Yeager,0.5,,A.Peck,[WhiteHat],0,,,,,,0.5,1:04:34,Drop
2025101906,75,AJ.Reust pass incomplete deep middle intended for C.Dunst.,2,1,10,Cardinal,Coral,15,19,33,Spread,3x2,pass,2.5,0,,zone,AJ.Reust,C.Dunst,,,0,[WhiteHat],J.Loome,0,,[BigMan],,0.5,,,,,,0.5,1:06:00,
2025101906,76,"AJ.Reust pass short left to K.Smiffy for 4 yards, LATERAL to AJ.Reust, rush for 1 yards (OOB).",2,2,10,Cardinal,Coral,15,19,33,Trips,3x1,pass,1.5,5,,zone,AJ.Reust,K.Smiffy,AJ.Reust,,1,[BigMan],A.Beck,0,,,,,,,,,,0,1:06:44,
2025101906,77,AJ.Reust pass incomplete deep right intended for C.Dunst.,2,3,5,Cardinal,Coral,10,19,33,Even,2x2,pass,4,0,,zone,AJ.Reust,C.Dunst,,,0,[WhiteHat],J.Loome,0,,[BigMan],,1,,,,,,1,1:07:32,
2025101906,78,AJ.Reust right tackle for 7 yards (A.Billingsley).,2,4,5,Cardinal,Coral,10,19,33,Even,2x2,run,,7,,mix,,,AJ.Reust,,,,,,,,,,,,,,,,1:08:12,
2025101906,79,"AJ.Reust pass short right to J.Varela for 3 yards, TOUCHDOWN.",2,1,3,Cardinal,Coral,3,19,33,Even,2x2,pass,4,3,,zone,AJ.Reust,J.Varela,,,1,[BigMan],A.Beck,0,,[WhiteHat],J.Loome,0,,,,,,0,1:09:04,
2025101906,80,"(Extra Point) AJ.Reust pass short middle to J.Loome for 5 yards, EXTRA POINT GOOD.",2,,5,Cardinal,Coral,5,19,39,Even,2x2,pass,3,5,,zone,AJ.Reust,J.Loome,,,1,[BigMan],K.Smiffy,0.5,,,,,,,,,,0.5,1:10:03,
2025101906,81,A.Billingsley pass short left to [Maya] for 5 yards (DBC).,2,1,10,Coral,Cardinal,65,19,40,Even,2x2,pass,2,5,,zone,A.Billingsley,[Maya],,,1,S.Miles,G.Yeager,0,,,,,,,,,,0,1:11:06,
2025101906,82,A.Billingsley pass short middle to [WhiteHat] for 11 yards (J.Loome).,2,2,5,Coral,Cardinal,60,19,40,Trips,3x1,pass,7,11,,zone,A.Billingsley,[WhiteHat],,,1,A.Beck,G.Yeager,0.5,,S.Miles,[WhiteHat],0,,,,,,0.5,1:11:32,
2025101906,83,A.Billingsley pass incomplete deep left intended for [Maya].,2,1,10,Coral,Cardinal,49,19,40,Trips,1x3,pass,8,0,,zone,A.Billingsley,[Maya],,,0,S.Miles,G.Yeager,0,,A.Beck,[WhiteHat],0,,K.Smiffy,,0.5,,0.5,1:12:08,
2025101906,84,"PENALTY ILLEGAL SNAP on G.Yeager, 5 yard penalty, still second down.",2,2,10,Coral,Cardinal,49,19,40,,,,,,-5,,W.Eck,,,,,,,,,,,,,,,,,,1:13:12,
2025101906,85,"[Maya] pass deep left to J.Mahoney for 23 yards, LATERAL to A.Billingsley, rush for 0 yards (J.Loome).",2,2,15,Coral,Cardinal,54,19,40,Even,2x2,pass,2.5,23,,zone,[Maya],J.Mahoney,A.Billingsley,,1,A.Beck,G.Yeager,0,,S.Miles,[WhiteHat],0,,,,,,0,1:13:48,
2025101906,86,[Maya] pass incomplete short middle intended for A.Billingsley (J.Varela).,2,1,10,Coral,Cardinal,31,19,40,Even,2x2,pass,3,0,,zone,[Maya],A.Billingsley,,,0,A.Beck,G.Yeager,1,,S.Miles,[WhiteHat],0,,,,,,1,1:14:23,
2025101906,87,"[WhiteHat] pass deep middle INTERCEPTED by C.Dunst at the 15. C.Dunst returned to the 30 ([WhiteHat]), END OF GAME.",2,2,10,Coral,Cardinal,31,19,40,Even,2x2,pass,2.5,,,zone,[WhiteHat],,,,0,J.Varela,G.Yeager,1,,A.Beck,[Maya],0,,S.Miles,,0,,1,1:15:08,
2025102601,1,W.Eck pass short right to C.Morris for 4 yards (OOB).,1,1,10,Neon Pink,Cardinal,12,0,0,Even,2x2,pass,2,4,,zone,W.Eck,C.Morris,,,1,A.Beck,[TallWhite],0,,,,,,,,,,0,0:00,
2025102601,2,W.Eck pass incomplete deep left intended for A.Are.,1,2,6,Neon Pink,Cardinal,8,0,0,Even,2x2,pass,3.5,0,,zone,W.Eck,A.Are,,,0,J.Varela,[TallWhite],0.5,,,,,,,,,,0.5,0:34,
2025102601,3,W.Eck pass incomplete short right intended for J.Dillard.,1,3,6,Neon Pink,Cardinal,8,0,0,Even,2x2,pass,6,0,,zone,W.Eck,J.Dillard,,,0,J.Varela,[TallWhite],0.5,,A.Beck,J.Dillard,0.5,,,,,,0.5,1:24,
2025102601,4,"W.Eck pass deep left to A.Are for 8 yards, TOUCHDOWN.",1,4,6,Neon Pink,Cardinal,8,0,0,Even,2x2,pass,6,8,,zone,W.Eck,A.Are,,,1,J.Varela,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,2:16,
2025102601,5,(Extra Point) W.Eck pass incomplete deep right intended for A.Are.,1,,5,Neon Pink,Cardinal,5,6,0,Even,2x2,pass,4,0,,zone,W.Eck,A.Are,,,0,J.Varela,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,3:04,
2025102601,6,"AJ.Reust pass incomplete short left intended for C.Dunst. PENALTY ROUGHING THE PASSER on A.Mable, 10 yard penalty, automatic first down.",1,1,10,Cardinal,Neon Pink,65,6,0,Even,2x2,pass,3,0,10,zone,AJ.Reust,C.Dunst,,,,W.Eck,A.Beck,0,,[GreenHat],J.Loome,0,,A.Mable,,0.5,,0.5,4:14,
2025102601,7,AJ.Reust pass incomplete short middle intended for C.Dunst.,1,1,10,Cardinal,Neon Pink,55,6,0,Even,2x2,pass,3,0,,zone,AJ.Reust,C.Dunst,,,0,W.Eck,A.Beck,0,,[GreenHat],J.Loome,0,,A.Mable,,0.5,,0.5,5:00,Drop
2025102601,8,"AJ.Reust pass deep left to C.Dunst for 55 yards, TOUCHDOWN.",1,2,10,Cardinal,Neon Pink,55,6,0,Even,2x2,pass,2,55,,man,AJ.Reust,C.Dunst,,,1,W.Eck,A.Beck,0,,[GreenHat],J.Loome,0,,A.Mable,,0.5,,0.5,5:34,
2025102601,9,(Extra Point) AJ.Reust pass incomplete short middle intended for J.Loome.,1,,5,Cardinal,Neon Pink,5,6,6,Jumbo,1x1,pass,6,0,,zone,AJ.Reust,J.Loome,,,0,W.Eck,A.Beck,0.5,,[GreenHat],J.Loome,0.5,,,,,,0.5,6:41,
2025102601,10,W.Eck pass deep middle to Q.McKenzie for 13 yards (J.Varela).,1,1,10,Neon Pink,Cardinal,65,6,6,Even,2x2,pass,6,13,,zone,W.Eck,Q.McKenzie,,J.Varela,1,A.Beck,[TallWhite],0,,,,,,,,,,0,7:34,
2025102601,11,W.Eck pass short middle to [TallWhite] for 5 yards (S.Brooks).,1,1,10,Neon Pink,Cardinal,52,6,6,Gun,2x1,pass,5,5,,zone,W.Eck,[TallWhite],,S.Brooks,1,A.Beck,[TallWhite],0.5,,,,,,,,,,0.5,8:22,
2025102601,12,W.Eck pass deep right to I.Torres for 36 yards (AJ.Reust).,1,2,5,Neon Pink,Cardinal,47,6,6,Gun,2x1,pass,2.5,36,,zone,W.Eck,I.Torres,,AJ.Reust,1,A.Beck,[TallWhite],0,,,,,,,,,,0,9:12,
2025102601,13,"W.Eck up the middle for 11 yards, TOUCHDOWN.",1,1,10,Neon Pink,Cardinal,11,6,6,Even,2x2,run,,11,,,,,W.Eck,,,A.Beck,[TallWhite],0,,,,,,,,,,0,10:05,
2025102601,14,"(Extra Point) W.Eck pass short right to I.Torres for 5 yards, TOUCHDOWN.",1,,5,Neon Pink,Cardinal,5,12,6,Even,2x2,pass,5,5,,zone,W.Eck,I.Torres,,,1,F.Herrera,[TallWhite],0,,J.Varela,A.Mable,0,,,,,,0,11:03,
2025102601,15,AJ.Reust pass short middle to A.Beck for 10 yards (Q.McKenzie).,1,1,10,Cardinal,Neon Pink,65,13,6,Even,2x2,pass,2.5,10,,man,AJ.Reust,A.Beck,,Q.McKenzie,1,A.Mable,J.Loome,0,,[GreenHat],,0.5,,B.Brittain,,0,,0.5,12:02,
2025102601,16,AJ.Reust pass incomplete deep right intended for J.Varela.,1,1,10,Cardinal,Neon Pink,55,13,6,Even,2x2,pass,3,0,,man,AJ.Reust,J.Varela,,,0,A.Mable,A.Beck,0,,B.Brittain,J.Loome,0,,[GreenHat],,1,,1,12:45,
2025102601,17,AJ.Reust pass incomplete deep left intended for C.Dunst.,1,2,10,Cardinal,Neon Pink,55,13,6,Trips,1x3,pass,2.5,0,,man,AJ.Reust,C.Dunst,,,0,[GreenHat],A.Beck,0.5,,A.Mable,J.Loome,0,,B.Brittain,,0.5,,0.5,13:30,
2025102601,18,AJ.Reust pass short middle to J.Varela for 5 yards (C.Morris).,1,3,10,Cardinal,Neon Pink,55,13,6,Even,2x2,pass,3,5,,man,AJ.Reust,J.Varela,,C.Morris,1,[GreenHat],A.Beck,0,,A.Mable,,0.5,,B.Brittain,,0.5,,0.5,14:27,
2025102601,19,AJ.Reust pass incomplete short right intended for JK.Kinney ([GreenHat]).,1,4,5,Cardinal,Neon Pink,50,13,6,Tight,1x2,pass,3,0,,man,AJ.Reust,JK.Kinney,,,0,B.Brittain,J.Loome,0,,,,,,,,,,0,15:12,
2025102601,20,W.Eck pass incomplete short middle intended for J.Dillard.,1,1,10,Neon Pink,Cardinal,30,13,6,Even,2x2,pass,2.5,0,,zone,W.Eck,J.Dillard,,,0,F.Herrera,,0.5,,,,,,,,,,0.5,15:54,
2025102601,21,W.Eck pass deep left to A.Are for 25 yards (J.Loome).,1,2,10,Neon Pink,Cardinal,30,13,6,Even,2x2,pass,6.5,25,,zone,W.Eck,A.Are,,J.Loome,1,A.Beck,[TallWhite],0,,,,,,,,,,0,16:31,
2025102601,22,W.Eck right tackle for 4 yards (J.Varela).,1,1,5,Neon Pink,Cardinal,5,13,6,Even,2x2,run,,4,,zone,,,W.Eck,,,J.Varela,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,17:48,
2025102601,23,"A.Are right tackle for 1 yards, TOUCHDOWN.",1,2,1,Neon Pink,Cardinal,1,13,6,Jumbo,1x1,run,,1,,zone,,,A.Are,,,,,,,,,,,,,,,,18:44,
2025102601,24,(Two Point Attempt) W.Eck pass incomplete short right intended for C.Morris.,1,,10,Neon Pink,Cardinal,10,19,6,Even,2x2,pass,2.5,0,,zone,W.Eck,C.Morris,,,0,A.Beck,[TallWhite],0,,J.Varela,J.Dillard,0,,,,,,0,19:30,
2025102601,25,AJ.Reust pass short right to S.Brooks for 16 yards (I.Torres).,1,1,10,Cardinal,Neon Pink,65,19,6,Even,2x2,pass,3,16,,man,AJ.Reust,S.Brooks,,I.Torres,1,[GreenHat],A.Beck,0,,A.Mable,,0,,[Mullet],,0.5,,0.5,20:20,
2025102601,26,AJ.Reust sacked -3 yards ([Unknown]).,1,1,10,Cardinal,Neon Pink,49,19,6,Even,2x2,pass,,-3,,man,AJ.Reust,,AJ.Reust,[Unknown],,[GreenHat],A.Beck,0.5,,A.Mable,A.Beck,0,,[Mullet],J.Loome,1,,1,21:06,
2025102601,27,AJ.Reust pass deep right to C.Dunst for 32 yards (Q.McKenzie).,1,2,13,Cardinal,Neon Pink,52,19,6,Even,2x2,pass,2.5,32,,man,AJ.Reust,C.Dunst,,Q.McKenzie,1,[GreenHat],A.Beck,0,,A.Mable,A.Beck,0,,[Mullet],J.Loome,0,,0,21:48,
2025102601,28,AJ.Reust pass short right to A.Beck for 5 yards (A.Mable).,1,1,10,Cardinal,Neon Pink,20,19,6,Even,2x2,pass,1.5,5,,man,AJ.Reust,A.Beck,,A.Mable,1,[GreenHat],,0.5,,[Mullet],J.Loome,0,,,,,,0.5,22:36,
2025102601,29,AJ.Reust pass short right to A.Beck for 11 yards (I.Torres).,1,2,5,Cardinal,Neon Pink,15,19,6,Even,2x2,pass,5.5,11,,man,AJ.Reust,A.Beck,,I.Torres,1,[GreenHat],,0.5,,[Mullet],J.Loome,0,,,,,,0.5,23:10,
2025102601,30,"AJ.Reust pass short middle INTERCEPTED by Q.McKenzie in the endzone. Q.McKenzie returned 0 yards (J.Varela), TOUCHBACK.",1,1,4,Cardinal,Neon Pink,4,19,6,Even,2x2,pass,5,,,zone,AJ.Reust,,,,0,[GreenHat],A.Beck,0.5,,[Mullet],J.Loome,0,,,,,,0.5,24:00:00,"Might be the worst play in the entire game, great example of solid playcall, horrible decision making"
2025102601,31,W.Eck pass deep right to [GreenHat] for 46 yards (J.Varela).,1,1,10,Neon Pink,Cardinal,65,19,6,Even,2x2,pass,6,46,,zone,W.Eck,[GreenHat],,J.Varela,1,S.Brooks,[TallWhite],0.5,,A.Beck,J.Dillard,0.5,,,,,,0.5,25:02:00,
2025102601,32,"W.Eck pass deep right to C.Morris for 19 yards, TOUCHDOWN.",1,1,10,Neon Pink,Cardinal,19,19,6,Even,2x2,pass,3,19,,zone,W.Eck,C.Morris,,,1,F.Herrera,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,26:18:00,
2025102601,33,(Two Point Attempt) W.Eck pass incomplete deep left intended for A.Are (J.Loome).,1,,10,Neon Pink,Cardinal,10,25,6,Even,2x2,pass,7,0,,zone,W.Eck,A.Are,,,0,A.Beck,[TallWhite],0,,J.Varela,J.Dillard,0,,,,,,0,27:16:00,
2025102601,34,AJ.Reust pass short right to J.Varela for 12 yards (C.Morris).,1,1,10,Cardinal,Neon Pink,65,25,6,Even,2x2,pass,4,12,,zone,AJ.Reust,J.Varela,,C.Morris,1,[GreenHat],A.Beck,0,,,,,,,,,,0,28:22:00,
2025102601,35,"AJ.Reust pass short middle to C.Dunst for 23 yards (A.Are). PENALTY DEFENSIVE HOLDING on A.Are, 10 yards from the end of the play.",1,1,10,Cardinal,Neon Pink,53,25,6,Even,2x2,pass,2,23,10,zone,AJ.Reust,C.Dunst,,A.Are,1,[GreenHat],A.Beck,0,,,,,,,,,,0,29:00:00,
2025102601,36,"AJ.Reust pass short left to K.Smiffy for 20 yards, TOUCHDOWN.",1,1,10,Cardinal,Neon Pink,20,25,6,Even,2x2,pass,5.5,20,,zone,AJ.Reust,K.Smiffy,,,1,[GreenHat],A.Beck,0,,,,,,,,,,0,30:05:00,
2025102601,37,"(Extra Point) AJ.reust pass short middle to J.Varela for 5 yards, EXTRA POINT GOOD.",1,,5,Cardinal,Neon Pink,5,25,12,Even,2x2,pass,3,5,,zone,AJ.Reust,J.Varela,,,1,[GreenHat],A.Beck,0,,W.Eck,J.Loome,0,,,,,,0,31:03:00,
2025102601,38,W.Eck pass deep left to C.Morris for 30 yards (J.Varela).,1,1,10,Neon Pink,Cardinal,65,25,13,Even,2x2,pass,3.5,30,,man,W.Eck,C.Morris,,J.Varela,1,A.Beck,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,32:05:00,
2025102601,39,W.Eck pass deep left to A.Are for 34 yards (OOB).,1,1,10,Neon Pink,Cardinal,35,25,13,Even,2x2,pass,3,34,,man,W.Eck,A.Are,,,1,A.Beck,[TallWhite],0,,,,,,,,,,0,32:54:00,
2025102601,40,W.Eck sacked -1 yards (AJ.Reust).,1,1,1,Neon Pink,Cardinal,1,25,13,Jumbo,1x0,pass,,-1,,zone,W.Eck,,W.Eck,AJ.Reust,,,,,,,,,,,,,,,34:00:00,
2025102601,41,A.Mable up the middle for 1 yards (JK.Kinney).,1,2,2,Neon Pink,Cardinal,2,25,13,Jumbo XL,0x0,run,,1,,zone,,,A.Mable,JK.Kinney,,,,,,,,,,,,,,,34:52:00,
2025102601,42,"W.Eck up the middle for 1 yards, TOUCHDOWN.",1,3,1,Neon Pink,Cardinal,1,25,13,Even,2x2,run,,1,,zone,,,W.Eck,,,,,,,,,,,,,,,,35:46:00,
2025102601,43,(Extra Point) W.Eck pass incomplete short right intended for A.Are.,1,,5,Neon Pink,Cardinal,5,31,13,Even,2x2,pass,5,0,,zone,W.Eck,A.Are,,,0,A.Beck,[TallWhite],0,,J.Varela,J.Dillard,0.5,,,,,,0.5,36:24:00,
2025102601,44,AJ.Reust pass incomplete short right intended for J.Varela (A.Mable).,1,1,10,Cardinal,Neon Pink,65,31,13,Even,2x2,pass,2.5,0,,zone,AJ.Reust,J.Varela,,,0,[GreenHat],A.Beck,0,,W.Eck,J.Loome,0,,,,,,0,37:22:00,
2025102601,45,AJ.Reust pass incomplete short middle intended for A.Beck.,1,2,10,Cardinal,Neon Pink,65,31,13,Even,2x2,pass,3.5,0,,zone,AJ.Reust,A.Beck,,,0,[GreenHat],A.Beck,0.5,,W.Eck,J.Loome,0,,,,,,0.5,37:50:00,Drop
2025102601,46,AJ.Reust pass incomplete short left intended for J.Varela.,1,3,10,Cardinal,Neon Pink,65,31,13,Trips,3x1,pass,5.5,0,,zone,AJ.Reust,J.Varela,,,0,[GreenHat],A.Beck,0,,W.Eck,J.Loome,0.5,,,,,,0.5,38:35:00,
2025102601,47,AJ.Reust pass short left to J.Varela for 32 yards (C.Morris).,1,4,10,Cardinal,Neon Pink,65,31,13,Tight,2x1,pass,3.5,32,,zone,AJ.Reust,J.Varela,,C.Morris,1,[GreenHat],A.Beck,0,,W.Eck,J.Loome,0,,,,,,0,39:32:00,
2025102601,48,AJ.Reust pass short left to C.Dunst for 12 yards (OOB).,1,1,10,Cardinal,Neon Pink,33,31,13,Tight,2x1,pass,2,12,,zone,AJ.Reust,C.Dunst,,,1,W.Eck,A.Beck,0,,[GreenHat],J.Loome,0,,,,,,0,40:16:00,
2025102601,49,"AJ.Reust pass deep left INTERCEPTED by C.Morris in the endzone. C.Morris returned 5 yards (K.Smiffy), END OF HALF. ",1,1,10,Cardinal,Neon Pink,21,31,13,Tight,2x1,pass,3,,,zone,AJ.Reust,,,,0,W.Eck,A.Beck,0,,[GreenHat],J.Loome,0,,,,,,0,40:52:00,
2025102601,50,(Kickoff) Kick by A.Are caught by J.Varela returned to the 49 yardline.,2,,,Cardinal,Neon Pink,,31,13,,,kick,,,,,,,,,,,,,,,,,,,,,,,41:10:00,
2025102601,51,AJ.Reust pass short right to J.Varela for 17 yards (C.Morris).,2,1,10,Cardinal,Neon Pink,49,31,13,Even,2x2,pass,3,17,,zone,AJ.Reust,J.Varela,,C.Morris,1,[GreenHat],A.Beck,0.5,,A.Mable,A.Beck,0,,W.Eck,J.Loome,0,,0.5,41:53:00,
2025102601,52,AJ.Reust pass short middle to J.Loome for 9 yards (Q.McKenzie).,2,1,10,Cardinal,Neon Pink,32,31,13,Even,2x2,pass,1.5,9,,zone,AJ.Reust,J.Loome,,Q.McKenzie,1,[GreenHat],,0.5,,,,,,,,,,0.5,42:33:00,
2025102601,53,AJ.Reust pass short right to C.Dunst for 8 yards (A.Mable).,2,2,1,Cardinal,Neon Pink,23,31,13,Even,2x2,pass,4,8,,man,AJ.Reust,C.Dunst,,A.Mable,1,[GreenHat],,0.5,,,,,,,,,,0.5,43:09:00,
2025102601,54,"AJ.Reust pass incomplete short middle intended for J.Varela. PENALTY ROUGHING THE PASSER on A.Mable, 5 yard penalty from the previous spot, replay 1st down.",2,1,10,Cardinal,Neon Pink,15,31,13,Even,2x2,pass,4,0,5,man,AJ.Reust,J.Varela,,,,[GreenHat],A.Beck,0.5,,A.Mable,,0.5,,,,,,0.5,43:47:00,
2025102601,55,AJ.Reust pass short left to K.Smiffy for 9 yards (I.Torres).,2,1,5,Cardinal,Neon Pink,10,31,13,Even,2x2,pass,2.5,9,,man,AJ.Reust,K.Smiffy,,I.Torres,1,[GreenHat],A.Beck,0,,W.Eck,J.Loome,0,,,,,,0,44:37:00,
2025102601,56,"J.Varela up the middle for 1 yards, TOUCHDOWN.",2,1,1,Cardinal,Neon Pink,1,31,13,Wildcat,2x2,run,,1,,zone,,,J.Varela,,,,,,,,,,,,,,,,45:22:00,
2025102601,57,(Two Point Attempt) AJ.Reust pass incomplete deep left intended for J.Varela.,2,,10,Cardinal,Neon Pink,10,31,19,Even,2x2,pass,3.5,0,,zone,AJ.Reust,J.Varela,,,0,[GreenHat],A.Beck,0,,W.Eck,J.Loome,0,,,,,,0,46:20:00,Drop
2025102601,58,W.Eck pass incomplete deep right intended for I.Torres (J.Loome).,2,1,10,Neon Pink,Cardinal,65,31,19,Gun,1x2,pass,2.5,0,,man,W.Eck,I.Torres,,,0,S.Brooks,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,47:21:00,
2025102601,59,W.Eck pass incomplete deep right intended for C.Morris (J.Varela).,2,2,10,Neon Pink,Cardinal,65,31,19,Even,2x2,pass,5,0,,man,W.Eck,C.Morris,,,0,A.Beck,[TallWhite],0,,S.Brooks,J.Dillard,0,,,,,,0,48:01:00,
2025102601,60,W.Eck pass short middle to [TallWhite] for 11 yards (C.Dunst).,2,3,10,Neon Pink,Cardinal,65,31,19,Trips,1x3,pass,5.5,11,,man,W.Eck,[TallWhite],,C.Dunst,1,F.Herrera,[TallWhite],0.5,,A.Beck,J.Dillard,0,,,,,,0.5,48:50:00,
2025102601,61,W.Eck pass short right to C.Morris for 14 yards (OOB).,2,1,10,Neon Pink,Cardinal,54,31,19,Gun,1x2,pass,4,14,,man,W.Eck,C.Morris,,,1,A.Beck,[TallWhite],0,,F.Herrera,A.Mable,0,,,,,,0,50:10:00,
2025102601,62,A.Are right tackle for 3 yards (AJ.Reust).,2,1,10,Neon Pink,Cardinal,40,31,19,Even,2x2,run,,3,,man,,,A.Are,AJ.Reust,,,,,,,,,,,,,,,50:58:00,
2025102601,63,W.Eck sacked -5 yards (F.Herrera).,2,2,7,Neon Pink,Cardinal,37,31,19,Even,2x2,pass,,-5,,man,W.Eck,,W.Eck,F.Herrera,,A.Beck,[TallWhite],1,,F.Herrera,J.Dillard,1,1,,,,,1,51:44:00,
2025102601,64,W.Eck pass incomplete deep middle intended for C.Morris.,2,3,12,Neon Pink,Cardinal,42,31,19,Gun,1x2,pass,2.5,0,,man,W.Eck,C.Morris,,,0,J.Varela,[TallWhite],0,,A.Beck,J.Dillard,0,,,,,,0,52:32:00,
